4097.13560, 3,  -0.054,  0.014,  9.507, 4,  -0.002, -0.024,  0.000, 5,  76.920,  6.480,-46.320
4097.20338, 3,  -0.054,  0.027,  9.548, 4,   0.003, -0.022, -0.006, 5,  77.040,  6.480,-46.080
4097.27138, 3,  -0.082,  0.014,  9.575, 4,   0.003, -0.016,  0.001, 5,  77.100,  6.420,-46.140
4097.34316, 3,  -0.054,  0.014,  9.507, 4,   0.004, -0.012,  0.001, 5,  77.100,  6.360,-46.020
4097.41195, 3,  -0.068,  0.014,  9.521, 4,   0.001, -0.011, -0.005, 5,  77.160,  6.360,-46.080
4097.47641, 3,  -0.095,  0.014,  9.480, 4,   0.004, -0.016, -0.001, 5,  77.040,  6.240,-46.020
4097.54367, 3,  -0.041,  0.027,  9.507, 4,   0.004, -0.011, -0.002, 5,  77.040,  6.240,-45.960
4097.61270, 3,  -0.041,  0.041,  9.453, 4,   0.003, -0.013, -0.006, 5,  77.100,  6.180,-46.140
4097.68064, 3,  -0.041,  0.027,  9.507, 4,   0.004, -0.007, -0.000, 5,  77.100,  6.060,-46.320
4097.75136, 3,  -0.082,  0.027,  9.453, 4,   0.005, -0.006, -0.002, 5,  77.040,  5.940,-46.380
4097.82016, 3,  -0.082,  0.027,  9.507, 4,   0.008, -0.004,  0.001, 5,  77.160,  5.820,-46.320
4097.88803, 3,  -0.082,  0.027,  9.507, 4,   0.006, -0.010, -0.004, 5,  77.160,  5.880,-46.320
4097.95601, 3,  -0.054,  0.027,  9.507, 4,   0.006, -0.010, -0.003, 5,  77.280,  5.820,-46.380
4098.02412, 3,  -0.054,  0.068,  9.493, 4,   0.003, -0.011,  0.001, 5,  77.220,  5.700,-46.380
4098.09215, 3,  -0.068,  0.041,  9.480, 4,   0.008, -0.011,  0.002, 5,  77.160,  5.760,-46.380
4098.16023, 3,  -0.054,  0.041,  9.561, 4,   0.005, -0.013,  0.002, 5,  77.160,  5.700,-46.380
4098.22806, 3,  -0.095,  0.041,  9.521, 4,   0.005, -0.013, -0.001, 5,  77.100,  5.640,-46.380
4098.34576, 3,  -0.054,  0.014,  9.507, 4,   0.004, -0.013, -0.005, 5,  77.100,  5.640,-46.320
4098.44260, 3,  -0.068,  0.027,  9.453, 4,   0.005, -0.006, -0.004, 5,  77.100,  5.640,-46.260
4098.54919, 3,  -0.054, -0.054,  9.493, 4,   0.007, -0.007, -0.001, 5,  77.100,  5.580,-46.500
4098.62191, 3,  -0.041, -0.054,  9.534, 4,   0.000, -0.009,  0.001, 5,  77.340,  5.700,-46.560
4098.68734, 3,  -0.027,  0.014,  9.507, 4,   0.002, -0.004,  0.003, 5,  77.340,  5.760,-46.680
4098.75793, 3,  -0.041,  0.014,  9.480, 4,   0.003, -0.010,  0.002, 5,  77.400,  5.820,-46.440
4098.82552, 3,  -0.095,  0.014,  9.480, 4,   0.007, -0.006,  0.001, 5,  77.520,  5.820,-46.320
4098.89363, 3,  -0.054,  0.014,  9.521, 4,   0.003, -0.010,  0.000, 5,  77.520,  6.000,-46.320
4098.96122, 3,  -0.027,  0.014,  9.466, 4,   0.004, -0.007,  0.002, 5,  77.400,  6.060,-46.380
4099.02914, 3,  -0.027,  0.014,  9.480, 4,   0.007, -0.006, -0.004, 5,  77.580,  6.120,-46.320
4099.09707, 3,  -0.027,  0.027,  9.521, 4,   0.002, -0.008, -0.000, 5,  77.460,  6.000,-46.380
4099.16493, 3,  -0.027,  0.027,  9.466, 4,   0.005, -0.007,  0.002, 5,  77.460,  5.940,-46.560
4099.23278, 3,  -0.054, -0.014,  9.480, 4,   0.003, -0.011, -0.001, 5,  77.460,  5.940,-46.560
4099.30401, 3,  -0.054, -0.014,  9.466, 4,   0.007, -0.009,  0.001, 5,  77.520,  6.060,-46.440
4099.36854, 3,  -0.014, -0.014,  9.534, 4,  -0.001, -0.009, -0.007, 5,  77.640,  6.120,-46.380
4099.43644, 3,  -0.095,  0.014,  9.521, 4,   0.003, -0.011, -0.002, 5,  77.640,  6.120,-46.680
4099.50486, 3,  -0.082,  0.027,  9.493, 4,   0.005, -0.007,  0.005, 5,  77.580,  6.180,-46.740
4099.57351, 3,  -0.082,  0.027,  9.507, 4,   0.002, -0.006, -0.000, 5,  77.580,  6.120,-46.680
4099.64168, 3,  -0.054,  0.014,  9.521, 4,   0.006, -0.008, -0.002, 5,  77.580,  6.120,-46.680
4099.70865, 3,  -0.082,  0.014,  9.493, 4,   0.007, -0.006,  0.004, 5,  77.460,  6.000,-46.740
4099.77886, 3,  -0.082,  0.014,  9.602, 4,   0.002, -0.009, -0.001, 5,  77.340,  5.880,-46.800
4099.84485, 3,  -0.054,  0.014,  9.548, 4,   0.007, -0.001,  0.000, 5,  77.220,  6.000,-46.800
4099.91276, 3,  -0.095,  0.014,  9.534, 4,   0.003, -0.008, -0.001, 5,  76.980,  5.940,-46.920
4099.98271, 3,  -0.054,  0.041,  9.575, 4,   0.004, -0.006,  0.002, 5,  77.100,  5.760,-47.040
4100.05107, 3,  -0.068,  0.027,  9.507, 4,   0.004, -0.008,  0.002, 5,  76.980,  5.760,-47.100
4100.12336, 3,  -0.095,  0.041,  9.548, 4,   0.004, -0.005, -0.004, 5,  76.860,  5.760,-47.100
4100.18648, 3,  -0.082,  0.041,  9.480, 4,   0.009, -0.004,  0.002, 5,  76.800,  5.820,-47.160
4100.25624, 3,  -0.068,  0.027,  9.480, 4,   0.009, -0.002, -0.001, 5,  76.860,  5.940,-46.980
4100.32350, 3,  -0.027,  0.027,  9.384, 4,   0.003, -0.008,  0.004, 5,  76.920,  5.820,-47.100
4100.39121, 3,  -0.054,  0.027,  9.534, 4,   0.003, -0.007,  0.001, 5,  76.800,  5.700,-47.160
4100.45910, 3,  -0.095,  0.027,  9.534, 4,   0.005, -0.005,  0.004, 5,  76.620,  5.640,-47.160
4100.52719, 3,  -0.095, -0.027,  9.548, 4,   0.005, -0.004, -0.001, 5,  76.620,  5.580,-47.220
4100.59502, 3,  -0.095, -0.054,  9.480, 4,   0.004, -0.007,  0.003, 5,  76.620,  5.700,-47.280
4100.66275, 3,  -0.041, -0.054,  9.589, 4,   0.007, -0.005, -0.001, 5,  76.740,  5.820,-47.220
4100.73356, 3,  -0.054, -0.054,  9.602, 4,   0.002, -0.008,  0.000, 5,  76.680,  5.700,-47.220
4100.79864, 3,  -0.041,  0.014,  9.589, 4,   0.008, -0.007,  0.002, 5,  76.740,  5.820,-47.160
4100.86654, 3,  -0.054,  0.014,  9.575, 4,   0.008, -0.009,  0.002, 5,  76.800,  5.940,-47.100
4100.93452, 3,  -0.027,  0.027,  9.548, 4,   0.006, -0.001,  0.002, 5,  76.800,  5.940,-47.280
4101.00494, 3,  -0.027,  0.027,  9.493, 4,   0.003, -0.005, -0.001, 5,  77.040,  5.940,-47.340
4101.07022, 3,  -0.027,  0.014,  9.548, 4,   0.007, -0.005,  0.003, 5,  76.920,  6.000,-47.280
4101.13802, 3,  -0.054,  0.014,  9.507, 4,   0.005, -0.005, -0.002, 5,  77.040,  6.120,-47.220
4101.20589, 3,  -0.095,  0.014,  9.561, 4,  -0.002, -0.006,  0.001, 5,  77.100,  6.180,-47.280
4101.27385, 3,  -0.041,  0.014,  9.534, 4,   0.006, -0.009,  0.007, 5,  77.040,  6.240,-47.100
4101.34190, 3,  -0.041,  0.014,  9.507, 4,   0.009, -0.005,  0.005, 5,  76.980,  6.180,-47.280
4101.40968, 3,  -0.068,  0.027,  9.507, 4,   0.005, -0.011,  0.002, 5,  76.920,  6.240,-47.100
4101.48107, 3,  -0.054,  0.027,  9.561, 4,   0.004, -0.006, -0.001, 5,  76.980,  6.240,-47.100
4101.54663, 3,  -0.082,  0.027,  9.507, 4,   0.003, -0.013,  0.003, 5,  77.100,  6.360,-47.160
4101.61346, 3,  -0.082,  0.027,  9.575, 4,   0.005, -0.002,  0.005, 5,  77.040,  6.420,-47.040
4101.68149, 3,  -0.095,  0.027,  9.589, 4,   0.002, -0.007,  0.000, 5,  77.040,  6.240,-46.980
4101.74958, 3,  -0.109,  0.027,  9.507, 4,   0.007, -0.011,  0.004, 5,  77.040,  6.300,-47.040
4101.81844, 3,  -0.082,  0.027,  9.561, 4,   0.005, -0.009,  0.001, 5,  77.160,  6.480,-47.040
4101.88906, 3,  -0.014,  0.027,  9.480, 4,   0.007, -0.008, -0.001, 5,  77.160,  6.360,-46.860
4101.95378, 3,  -0.054,  0.027,  9.670, 4,   0.006, -0.007,  0.006, 5,  77.040,  6.360,-46.860
