68884.40861, 3,   5.121, 13.253, -0.150, 4,  -0.019,  0.469, -4.254, 5, -27.600, -8.400,-10.020
68884.42899, 3,   5.312, 12.912, -0.504, 4,   0.020,  0.684, -4.197, 5, -26.820,-10.980, -9.600
68884.44942, 3,   4.835, 13.157, -0.844, 4,   0.112,  0.830, -4.090, 5, -25.920,-13.740, -9.060
68884.46959, 3,   4.672, 12.844, -0.804, 4,   0.147,  1.096, -4.082, 5, -24.780,-16.680, -8.640
68884.48903, 3,   5.734, 12.721, -0.327, 4,   0.161,  1.188, -3.640, 5, -23.160,-19.500, -8.340
68884.50936, 3,   6.906, 11.877,  0.136, 4,   0.142,  0.893, -3.048, 5, -21.120,-22.260, -7.920
68884.52999, 3,   9.126, 10.637,  0.109, 4,  -0.108, -0.393, -0.588, 5, -19.080,-24.840, -7.500
68884.55012, 3,   9.943, 11.455,  0.763, 4,  -0.047, -0.298,  0.791, 5, -16.560,-27.420, -7.440
68884.56957, 3,   8.254, 11.836,  1.689, 4,  -0.102,  0.309,  1.584, 5, -14.040,-29.760, -7.080
68884.59069, 3,   3.991, 11.931,  1.008, 4,  -0.459, -0.174,  1.846, 5, -11.580,-31.800, -7.020
68884.61114, 3,  -7.260, 12.408,  2.302, 4,  -0.421, -0.671,  1.573, 5,  -9.120,-33.540, -6.780
68884.63108, 3,  -0.872, 11.373, -0.123, 4,  -0.752,  0.024,  1.800, 5,  -6.840,-34.920, -6.780
68884.65178, 3,   4.536, 13.035, -1.376, 4,  -0.171, -0.491,  3.700, 5,  -4.800,-36.000, -6.720
68884.67074, 3,   2.928, 11.509,  0.831, 4,  -0.414, -0.370,  2.107, 5,  -3.240,-36.840, -6.720
68884.69454, 3,   1.866, 10.610,  0.449, 4,  -0.541,  0.534,  1.099, 5,  -1.980,-37.440, -6.660
68884.71262, 3,   1.607, 10.556,  0.436, 4,  -0.614,  0.442,  0.848, 5,  -0.900,-37.680, -6.780
68884.73209, 3,   0.245, 10.188, -0.027, 4,  -0.571,  0.267,  0.549, 5,  -0.060,-37.800, -7.080
68884.75238, 3,  -1.212,  9.752,  0.409, 4,  -0.585,  0.084,  0.518, 5,   0.300,-37.680, -7.140
68884.77141, 3,  -1.008,  9.698,  0.763, 4,  -0.408, -0.174,  0.802, 5,   0.480,-37.500, -7.380
68884.79272, 3,  -0.286,  9.820,  0.109, 4,  -0.301, -0.208,  0.812, 5,   0.360,-37.080, -7.620
68884.81301, 3,   0.163,  9.997,  0.381, 4,  -0.357, -0.150,  0.644, 5,   0.360,-36.840, -7.860
68884.83365, 3,  -0.068,  9.684,  0.844, 4,  -0.371,  0.001,  0.523, 5,  -0.660,-36.600, -8.220
68884.85648, 3,  -0.558,  9.561,  1.008, 4,  -0.177,  0.227,  0.456, 5,  -1.380,-36.300, -8.520
68884.87406, 3,  -0.504,  9.575,  1.239, 4,  -0.117,  0.254,  0.514, 5,  -2.460,-36.060, -9.000
68884.89512, 3,  -0.627,  9.589,  0.722, 4,  -0.085,  0.164,  0.491, 5,  -3.420,-35.760, -9.420
